id_cliente;abandono_cliente;genero.masculino;genero.femenino;jubilado;pareja;dependientes;meses_antiguedad;servicio_telefono;ad.multiples_lineas;servicio_internet.no;servicio_internet.fibra_optica;servicio_internet.dsl;ad.seguridad_online;ad.respaldo_online;ad.proteccion_dispositivo;ad.soporte_tecnico;tv.streaming;peliculas.streaming;contrato.dos_años;contrato.un_año;contrato.mes_a_mes;factura_digital;metodo_pago.cheque_por_correo;metodo_pago.cheque_electrónico;metodo_pago.tarjeta_de_crédito_auto;metodo_pago.transferencia_bancaria_auto;cargo.diario;cargo.mensual;cargo.total
2424-GXJQO;True;False;True;False;False;False;3;True;False;False;False;True;False;False;True;False;True;False;False;False;True;False;False;True;False;False;1.8900000000000001;57.55;161.45
2424-WVHPL;False;True;False;True;False;False;1;True;False;False;True;False;False;False;False;True;False;False;False;False;True;False;False;True;False;False;2.46;74.7;74.7
2428-HYUNX;False;True;False;True;True;False;44;True;False;True;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;0.64;19.35;847.25
2428-ZMCTB;False;True;False;False;False;False;10;True;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;0.65;19.75;208.25
2429-AYKKO;False;True;False;False;False;False;72;True;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;0.65;19.85;1434.1
2430-RRYUW;False;True;False;False;False;False;66;True;False;False;False;True;True;True;False;False;False;False;False;True;False;True;True;False;False;False;1.8;54.8;3465.7
2430-USGXP;True;True;False;False;True;False;24;True;True;False;True;False;False;False;True;False;True;True;False;False;True;True;False;True;False;False;3.32;101.05;2391.8
2432-TFSMK;False;True;False;False;False;False;18;True;True;False;True;False;False;False;True;False;True;False;False;True;False;True;False;False;True;False;2.95;89.6;1633.0
2433-KMEAS;True;True;False;False;False;False;22;True;True;False;False;True;True;False;False;False;False;False;False;False;True;True;False;True;False;False;1.79;54.45;1127.35
2434-EEVDB;False;False;True;False;True;False;64;True;True;False;True;False;True;False;True;False;True;False;True;False;False;True;False;False;True;False;3.11;94.6;5948.7
2436-QBZFP;False;False;True;False;True;True;22;False;False;False;False;True;False;True;False;False;True;False;False;False;True;False;False;True;False;False;1.29;39.2;849.9
2439-LYPMQ;False;True;False;True;True;False;38;True;True;False;True;False;False;True;True;False;True;True;False;False;True;True;False;True;False;False;3.37;102.6;4009.2
2439-QKJUL;False;True;False;False;False;False;5;True;False;True;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;0.67;20.25;109.8
2446-BEGGB;True;False;True;True;False;False;6;True;True;False;True;False;False;True;False;False;True;True;False;False;True;True;False;True;False;False;3.23;98.25;560.6
2446-PLQVO;True;True;False;False;False;False;1;True;False;False;True;False;False;False;False;False;False;False;False;False;True;True;False;True;False;False;2.31;70.3;70.3
2446-ZKVAF;False;True;False;False;True;False;18;True;True;False;False;True;False;True;False;False;False;False;False;False;True;False;False;False;True;False;1.87;56.8;1074.65
2450-ZKEED;False;False;True;False;False;False;11;True;False;False;False;True;False;False;True;True;False;False;False;True;False;False;False;False;False;True;1.77;53.8;651.55
2451-YMUXS;False;True;False;True;False;False;67;True;True;False;False;True;True;True;False;True;False;False;True;False;False;True;False;False;False;True;2.12;64.55;4250.1
2452-KDRRH;False;True;False;True;False;False;67;True;True;False;True;False;False;False;True;False;True;True;False;False;True;True;False;False;True;False;3.33;101.4;6841.05
2452-MRMZF;False;False;True;True;True;False;72;True;True;True;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;0.84;25.7;1937.4
2452-SNHFZ;False;False;True;False;False;False;47;True;False;False;True;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;2.48;75.45;3545.1
2453-SAFNS;False;False;True;True;False;False;54;True;True;False;False;True;False;True;False;True;True;False;False;True;False;False;True;False;False;False;2.37;72.1;3886.05
2454-RPBRZ;True;False;True;True;True;False;12;True;True;False;True;False;False;True;True;False;True;False;False;False;True;True;False;True;False;False;3.23;98.1;1060.2
2455-USLMV;False;False;True;False;False;False;31;True;True;False;True;False;True;False;True;False;False;False;False;False;True;True;False;False;True;False;2.79;84.75;2613.4
2458-EOMRE;False;False;True;False;False;False;11;True;False;False;False;True;True;False;True;False;False;True;False;False;True;False;False;False;False;True;2.11;64.05;733.95
2460-FPSYH;True;False;True;True;False;False;40;False;False;False;False;True;True;True;False;False;True;True;False;False;True;True;False;True;False;False;1.83;55.8;2109.35
2460-NGXBJ;False;True;False;True;True;True;11;True;True;False;True;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;2.47;75.2;775.3
2462-XIIJB;True;True;False;False;False;False;5;True;True;False;True;False;False;False;True;False;True;False;False;False;True;True;False;True;False;False;3.04;92.5;452.7
2465-BLLEU;False;True;False;False;False;False;1;True;False;True;False;False;False;False;False;False;False;False;False;False;True;True;True;False;False;False;0.65;19.75;19.75
2466-FCCPT;False;False;True;False;True;True;20;True;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;0.65;19.7;395.6
2466-NEJOJ;False;True;False;False;True;True;8;True;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;0.65;19.65;169.75
2468-SJFLM;False;True;False;False;False;False;1;True;False;False;True;False;False;False;False;True;False;False;False;False;True;True;True;False;False;False;2.44;74.3;74.3
2469-DTSGX;False;False;True;True;False;False;72;True;True;False;True;False;False;True;True;True;True;True;True;False;False;False;False;True;False;False;3.67;111.65;7943.45
2472-OVKUP;True;True;False;False;True;False;6;True;False;False;True;False;False;True;True;False;False;True;False;False;True;True;False;True;False;False;2.99;91.0;531.0
2474-BRUCM;True;True;False;True;True;False;40;True;True;False;True;False;True;False;False;False;True;True;False;False;True;False;False;True;False;False;3.35;101.85;4086.3
2474-LCNUE;False;False;True;False;True;False;23;True;True;False;False;True;False;False;False;True;True;True;False;False;True;True;False;False;True;False;2.42;73.65;1642.75
2475-MROZF;False;True;False;False;False;False;30;True;True;False;True;False;True;True;True;True;False;False;False;False;True;True;False;False;True;False;3.12;95.0;2852.4
2476-YGEFM;False;False;True;False;False;False;29;True;True;False;True;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;2.5;76.0;2215.25
2478-EEWWM;False;True;False;False;True;False;59;False;False;False;False;True;False;False;False;False;True;True;False;False;True;True;False;True;False;False;1.46;44.3;2666.75
2479-BRAMR;True;True;False;True;True;False;41;True;True;False;True;False;True;False;True;False;False;False;False;False;True;True;False;False;False;True;2.75;83.75;3273.55
2480-EJWYP;False;False;True;True;True;False;58;True;True;False;True;False;False;True;False;False;True;True;False;True;False;True;False;False;False;True;3.22;97.8;5458.8
2480-JZOSN;False;False;True;False;True;False;1;True;False;True;False;False;False;False;False;False;False;False;False;False;True;True;True;False;False;False;0.68;20.65;20.65
2480-SQIOB;False;True;False;False;True;True;4;True;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;True;False;False;1.47;44.8;169.65
2481-SBOYW;False;False;True;False;False;True;61;True;True;True;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;0.8200000000000001;25.0;1498.35
2482-CZGBB;True;True;False;False;False;False;10;True;False;False;True;False;False;False;False;False;False;False;False;False;True;True;False;True;False;False;2.3;70.0;740.0
2483-XSSMZ;False;False;True;False;False;False;39;True;False;False;False;True;True;False;False;False;False;False;False;True;False;True;False;True;False;False;1.57;47.85;1886.4
2484-DGXPZ;True;False;True;False;True;True;31;True;False;True;False;False;False;False;False;False;False;False;False;False;True;True;True;False;False;False;0.64;19.55;658.95
2485-ITVKB;True;False;True;False;True;False;2;False;False;False;False;True;False;False;False;False;False;True;False;False;True;True;False;True;False;False;1.15;35.1;68.75
2486-WYVVE;False;True;False;False;True;False;31;True;True;False;False;True;False;False;True;True;True;True;False;True;False;True;True;False;False;False;2.61;79.3;2484.0
2495-INZWQ;True;True;False;False;False;False;4;False;False;False;False;True;False;False;False;False;True;True;False;False;True;True;False;True;False;False;1.46;44.55;174.3
2495-KZNFB;False;False;True;False;False;False;33;True;True;False;True;False;True;False;False;False;False;True;False;False;True;True;False;True;False;False;2.98;90.65;2989.6
2495-TTHBQ;False;False;True;False;False;True;4;True;False;True;False;False;False;False;False;False;False;False;False;True;False;True;True;False;False;False;0.67;20.4;84.75
2498-XLDZR;False;False;True;False;True;True;32;True;False;False;False;True;True;True;True;True;False;True;True;False;False;False;True;False;False;False;2.42;73.6;2316.85
2499-AJYUA;False;False;True;True;True;False;72;True;True;False;True;False;False;True;True;True;True;True;True;False;False;True;False;False;True;False;3.64;110.8;7882.25
2501-XWWTZ;False;True;False;False;False;False;11;True;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;2.31;70.2;760.05
2504-DSHIH;False;True;False;True;True;False;23;True;True;False;True;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;2.85;86.8;1975.85
2506-CLAKW;True;False;True;False;False;False;6;True;False;False;True;False;True;True;True;True;False;True;False;False;True;True;False;False;False;True;3.23;98.15;567.45
2506-TNFCO;True;False;True;True;True;False;1;True;False;False;True;False;False;False;False;False;False;False;False;False;True;True;False;True;False;False;2.29;69.55;69.55
2507-QZPQS;False;True;False;False;False;False;15;True;True;False;True;False;False;True;False;True;False;True;False;False;True;False;False;True;False;False;3.15;95.7;1451.1
2508-QJJFP;False;True;False;False;False;True;47;True;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;0.68;20.55;1013.05
2509-TFPJU;False;True;False;False;True;False;72;True;True;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;0.85;25.75;1864.2
2511-ALLCS;False;False;True;False;True;True;35;True;True;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;0.8;24.3;821.6
2511-MORQY;False;True;False;False;True;True;50;True;True;False;False;True;False;False;True;False;False;False;False;True;False;False;False;False;False;True;1.8;54.9;2614.1
2514-GINMM;True;True;False;False;False;False;1;True;False;False;True;False;False;False;False;False;True;False;False;False;True;True;False;True;False;False;2.61;79.5;79.5
2516-VQRRV;True;False;True;True;False;False;2;True;True;False;True;False;False;False;False;False;False;False;False;False;True;True;True;False;False;False;2.48;75.45;158.4
2516-XSJKX;False;False;True;False;True;True;41;True;False;False;False;True;True;True;False;True;True;True;True;False;False;False;False;True;False;False;2.58;78.45;3126.45
2519-ERQOJ;False;True;False;True;False;False;33;False;False;False;False;True;False;False;True;True;True;True;False;False;True;True;False;True;False;False;1.8;54.6;1803.7
2519-FAKOD;True;True;False;False;False;True;38;True;True;False;True;False;False;False;True;False;True;True;False;False;True;True;False;False;False;True;3.26;99.25;3777.15
2519-LBNQL;False;True;False;True;True;False;60;True;True;False;True;False;False;True;True;False;True;True;False;True;False;True;False;True;False;False;3.43;104.35;6339.45
2519-TWKFS;False;True;False;False;True;True;25;True;True;False;False;True;False;False;False;True;False;False;False;True;False;True;True;False;False;False;1.81;55.1;1466.1
2520-SGTTA;False;False;True;False;True;True;0;True;False;True;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;0.66;20.0;0.0
2521-NPUZR;False;True;False;False;True;False;70;True;False;False;True;False;True;True;True;True;False;True;True;False;False;False;False;False;True;False;3.32;101.0;7085.5
2522-AHJXR;False;True;False;False;True;False;60;True;True;False;True;False;True;False;True;True;True;True;False;False;True;True;False;False;False;True;3.6;109.45;6572.85
2522-WLNSF;False;False;True;True;True;False;34;True;False;False;False;True;False;False;True;True;True;False;False;True;False;False;False;False;False;True;2.11;64.2;2106.3
2523-EWWZL;False;False;True;False;True;False;27;True;False;False;True;False;False;True;False;False;False;False;False;False;True;True;False;True;False;False;2.5;76.1;2093.4
2525-GVKQU;False;False;True;False;False;False;60;True;False;True;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;0.68;20.6;1093.0
